Imag_Part,Zeta_Abs,Zeta_Peak
8.74134134134134,1.42230504345463,False
8.79129129129129,1.430001982867,False
8.84124124124124,1.43753327037833,False
8.89119119119119,1.44489223210522,False
8.94114114114114,1.45207212082179,False
8.99109109109109,1.45906611802779,False
9.04104104104104,1.46586733613103,False
9.09099099099099,1.47246882074577,False
9.14094094094094,1.47886355310843,False
9.19089089089089,1.48504445261213,False
9.24084084084084,1.49100437946116,False
9.290790790790789,1.49673613744695,False
9.34074074074074,1.50223247684652,False
9.39069069069069,1.50748609744456,False
9.44064064064064,1.51248965168032,False
9.490590590590589,1.5172357479201,False
9.540540540540539,1.52171695385637,False
9.59049049049049,1.52592580003429,False
9.64044044044044,1.52985478350621,False
9.69039039039039,1.53349637161502,False
9.740340340340339,1.53684300590661,False
9.790290290290288,1.53988710617202,False
9.84024024024024,1.54262107461949,False
9.89019019019019,1.54503730017671,False
9.940140140140139,1.54712816292325,False
9.990090090090089,1.5488860386532,False
10.040040040040038,1.55030330356783,False
10.08998998998999,1.55137233909808,False
10.13993993993994,1.55208553685632,False
10.189889889889889,1.55243530371698,False
10.239839839839838,1.55241406702528,False
10.289789789789788,1.55201427993331,False
10.339739739739738,1.55122842686243,False
10.389689689689689,1.55004902909098,False
10.439639639639639,1.5484686504659,False
10.489589589589588,1.546479903237,False
10.539539539539538,1.54407545401215,False
10.589489489489488,1.54124802983186,False
10.639439439439439,1.53799042436111,False
10.689389389389389,1.53429550419656,False
10.739339339339338,1.53015621528679,False
10.789289289289288,1.52556558946327,False
10.839239239239237,1.52051675107931,False
10.889189189189187,1.51500292375436,False
10.939139139139138,1.50901743722074,False
10.989089089089088,1.50255373426943,False
11.039039039039038,1.49560537779196,False
11.088988988988987,1.48816605791452,False
11.138938938938937,1.4802295992209,False
11.188888888888888,1.47178996806013,False
11.238838838838838,1.46284127993489,False
11.288788788788787,1.45337780696632,False
11.338738738738737,1.44339398543072,False
11.388688688688687,1.43288442336357,False
11.438638638638638,1.42184390822586,False
11.488588588588588,1.41026741462768,False
11.538538538538537,1.39815011210386,False
11.588488488488487,1.38548737293595,False
11.638438438438437,1.37227478001517,False
11.688388388388388,1.35850813474006,False
11.738338338338338,1.34418346494302,False
11.788288288288287,1.3292970328393,False
11.838238238238237,1.3138453429919,False
11.888188188188186,1.29782515028574,False
11.938138138138136,1.28123346790423,False
11.988088088088087,1.26406757530093,False
12.038038038038037,1.24632502615927,False
12.087987987987987,1.22800365633255,False
12.137937937937936,1.2091015917568,False
12.187887887887886,1.18961725632838,False
12.237837837837837,1.16954937973837,False
12.287787787787787,1.14889700525553,False
12.337737737737736,1.12765949744922,False
12.387687687687686,1.10583654984396,False
12.437637637637636,1.08342819249651,False
12.487587587587585,1.06043479948681,False
12.537537537537537,1.03685709631349,False
12.587487487487486,1.01269616718474,False
12.637437437437436,0.98795346219513,False
12.687387387387385,0.962630804378824,False
12.737337337337335,0.936730396629391,False
12.787287287287286,0.910254828476494,False
12.837237237237236,0.883207082709419,False
12.887187187187186,0.855590541837369,False
12.937137137137135,0.827408994376344,False
12.987087087087085,0.798666640952294,False
13.037037037037036,0.769368100210157,False
13.086986986986986,0.739518414518303,False
13.136936936936936,0.709123055457824,False
13.186886886886885,0.678187929086054,False
13.236836836836835,0.646719380963631,False
13.286786786786786,0.614724200934375,False
13.336736736736736,0.582209627647235,False
13.386686686686685,0.549183352809474,False
13.436636636636635,0.515653525160341,False
13.486586586586585,0.481628754154377,False
13.536536536536534,0.447118113343596,False
13.586486486486486,0.412131143447734,False
13.636436436436435,0.376677855101848,False
13.686386386386385,0.340768731270558,False
13.736336336336334,0.30441472931831,False
13.786286286286284,0.267627282725094,False
13.836236236236235,0.230418302437147,False
13.886186186186185,0.192800177842291,False
13.936136136136135,0.154785777359622,False
13.986086086086084,0.116388448633471,False
14.036036036036034,0.077622018321642,False
14.085985985985984,0.0385007914681255,False
14.135935935935935,0.000960449549341228,True
14.185885885885885,0.0407464465062966,False
14.235835835835834,0.0808414672624061,False
14.285785785785784,0.121229308145113,False
14.335735735735733,0.16189329679487,False
14.385685685685685,0.202816295480432,False
14.435635635635634,0.243980704892437,False
14.485585585585584,0.285368468423217,False
14.535535535535534,0.326961076940421,False
14.585485485485483,0.368739574061781,False
14.635435435435435,0.410684561937936,False
14.685385385385384,0.45277620754991,False
14.735335335335334,0.494994249527457,False
14.785285285285283,0.53731800549406,False
14.835235235235233,0.579726379943993,False
14.885185185185184,0.622197872656406,False
14.935135135135134,0.664710587650935,False
14.985085085085084,0.707242242688912,False
15.035035035035033,0.749770179323699,False
15.084984984984983,0.792271373503249,False
15.134934934934932,0.834722446727417,False
15.184884884884884,0.877099677762048,False
15.234834834834833,0.919379014911286,False
15.284784784784783,0.961536088849033,False
15.334734734734733,1.00354622600984,False
15.384684684684682,1.04538446253897,False
15.434634634634634,1.08702555880069,False
15.484584584584583,1.12844401444338,False
15.534534534534533,1.1696140840191,False
15.584484484484483,1.21050979315499,False
15.634434434434432,1.25110495527283,False
15.684384384384382,1.29137318885276,False
15.734334334334333,1.33128793523602,False
15.784284284284283,1.37082247696143,False
15.834234234234232,1.40994995662901,False
15.884184184184182,1.44864339628385,False
15.934134134134132,1.48687571731244,False
15.984084084084083,1.52461976084281,False
16.034034034034033,1.56184830863927,False
16.083983983983984,1.59853410448163,False
16.133933933933935,1.63464987601798,False
16.183883883883883,1.67016835707952,False
16.233833833833835,1.70506231044487,False
16.283783783783782,1.73930455104065,False
16.333733733733734,1.77286796956431,False
16.383683683683685,1.80572555651439,False
16.433633633633633,1.83785042661245,False
16.483583583583584,1.8692158436003,False
16.533533533533532,1.89979524539517,False
16.583483483483484,1.92956226958486,False
16.633433433433435,1.95849077924372,False
16.683383383383383,1.98655488905008,False
16.733333333333334,2.0137289916843,False
16.783283283283282,2.03998778448631,False
16.833233233233234,2.06530629635056,False
16.883183183183185,2.08965991483532,False
16.933133133133133,2.11302441346282,False
16.983083083083084,2.13537597918571,False
17.033033033033032,2.15669123999467,False
17.082982982982983,2.17694729264121,False
17.13293293293293,2.19612173044902,False
17.182882882882883,2.21419267118645,False
17.232832832832834,2.23113878497195,False
17.282782782782782,2.24693932218394,False
17.332732732732733,2.26157414134525,False
17.38268268268268,2.27502373695252,False
17.432632632632632,2.28726926721939,False
17.482582582582584,2.29829258170249,False
17.53253253253253,2.30807624877812,False
17.582482482482483,2.3166035829373,False
17.63243243243243,2.32385867186612,False
17.682382382382382,2.32982640327792,False
17.732332332332334,2.3344924914634,False
17.78228228228228,2.33784350352422,False
17.832232232232233,2.33986688525529,False
17.88218218218218,2.34055098664064,False
17.932132132132132,2.33988508692727,False
17.982082082082083,2.33785941924125,False
18.03203203203203,2.33446519470998,False
18.081981981981983,2.32969462605423,False
18.13193193193193,2.32354095061363,False
18.181881881881882,2.31599845276883,False
18.231831831831833,2.30706248572362,False
18.28178178178178,2.2967294926104,False
18.331731731731733,2.28499702688189,False
18.38168168168168,2.27186377195255,False
18.43163163163163,2.25732956005299,False
18.48158158158158,2.24139539026068,False
18.53153153153153,2.22406344567073,False
18.581481481481482,2.20533710967045,False
18.63143143143143,2.18522098128196,False
18.68138138138138,2.16372088953715,False
18.73133133133133,2.14084390684996,False
18.78128128128128,2.11659836135116,False
18.831231231231232,2.09099384815147,False
18.88118118118118,2.06404123949929,False
18.93113113113113,2.03575269379994,False
18.98108108108108,2.00614166346412,False
19.03103103103103,1.97522290155364,False
19.080980980980982,1.94301246719374,False
19.13093093093093,1.90952772972174,False
19.18088088088088,1.87478737154284,False
19.23083083083083,1.83881138966478,False
19.28078078078078,1.80162109588419,False
19.330730730730732,1.76323911559825,False
19.38068068068068,1.72368938521674,False
19.43063063063063,1.68299714815046,False
19.48058058058058,1.64118894935335,False
19.53053053053053,1.59829262839702,False
19.58048048048048,1.55433731105754,False
19.63043043043043,1.50935339939588,False
19.68038038038038,1.46337256031489,False
19.73033033033033,1.4164277125771,False
19.78028028028028,1.36855301226925,False
19.83023023023023,1.31978383670113,False
19.88018018018018,1.27015676672788,False
19.93013013013013,1.21970956748676,False
19.98008008008008,1.16848116754097,False
20.03003003003003,1.11651163642526,False
20.07997997997998,1.06384216058947,False
20.12992992992993,1.01051501773858,False
20.17987987987988,0.956573549569376,False
20.22982982982983,0.902062132906136,False
20.27977977977978,0.84702614923955,False
20.329729729729728,0.79151195267544,False
20.37967967967968,0.735566836301665,False
20.42962962962963,0.679238996984048,False
20.47957957957958,0.622577498604074,False
20.52952952952953,0.565632233753528,False
20.579479479479478,0.508453883903432,False
20.62942942942943,0.4510938780668,False
20.67937937937938,0.393604349977227,False
20.729329329329328,0.336038093807428,False
20.77927927927928,0.278448518454314,False
20.829229229229227,0.22088960041951,False
20.87917917917918,0.163415835316479,False
20.92912912912913,0.106082188037944,False
20.979079079079078,0.0489440416194872,False
21.02902902902903,0.00794285516231642,True
21.078978978978977,0.0645224414164817,False
21.12892892892893,0.120738398945973,False
21.17887887887888,0.176534208192309,False
21.228828828828828,0.231853205268769,False
21.27877877877878,0.286638640032107,False
21.328728728728727,0.340833735140349,False
21.37867867867868,0.394381746042153,False
21.42862862862863,0.447226021840692,False
21.478578578578578,0.499310066973062,False
21.52852852852853,0.550577603643862,False
21.578478478478477,0.600972634949478,False
21.62842842842843,0.650439508627588,False
21.678378378378376,0.698922981364203,False
21.728328328328328,0.746368283588721,False
21.77827827827828,0.792721184685339,False
21.828228228228227,0.837928058547453,False
21.878178178178178,0.881935949399741,False
21.928128128128126,0.92469263781084,False
21.978078078078077,0.966146706817992,False
22.02802802802803,1.0062476080832,False
22.077977977977977,1.04494572799909,False
22.127927927927928,1.08219245366117,False
22.177877877877876,1.11794023862165,False
22.227827827827827,1.15214266833907,False
22.27777777777778,1.18475452523637,False
22.327727727727726,1.2157318532793,False
22.377677677677678,1.24503202198596,False
22.427627627627626,1.27261378977727,False
22.477577577577577,1.29843736657773,False
22.52752752752753,1.32246447557472,False
22.577477477477476,1.34465841404451,False
22.627427427427428,1.36498411315246,False
22.677377377377375,1.38340819663462,False
22.727327327327327,1.39989903826788,False
22.77727727727728,1.41442681803578,False
22.827227227227226,1.42696357689693,False
22.877177177177177,1.43748327006365,False
22.927127127127125,1.4459618186984,False
22.977077077077077,1.45237715993628,False
23.027027027027028,1.45670929514254,False
23.076976976976976,1.45894033631461,False
23.126926926926927,1.45905455053945,False
23.176876876876875,1.45703840241772,False
23.226826826826827,1.45288059436771,False
23.276776776776778,1.44657210472336,False
23.326726726726726,1.43810622354203,False
23.376676676676677,1.42747858603959,False
23.426626626626625,1.41468720357204,False
23.476576576576576,1.399732492085,False
23.526526526526524,1.3826172979543,False
23.576476476476476,1.36334692114351,False
23.626426426426427,1.34192913560634,False
23.676376376376375,1.31837420686477,False
23.726326326326326,1.29269490669601,False
23.776276276276274,1.26490652486495,False
23.826226226226225,1.23502687784104,False
23.876176176176177,1.2030763144423,False
23.926126126126125,1.16907771835219,False
23.976076076076076,1.13305650745849,False
24.026026026026024,1.09504062996717,False
24.075975975975975,1.05506055724773,False
24.125925925925927,1.01314927337039,False
24.175875875875874,0.969342261299648,False
24.225825825825826,0.923677485712736,False
24.275775775775774,0.876195372415665,False
24.325725725725725,0.826938784334066,False
24.375675675675677,0.775952994060472,False
24.425625625625624,0.723285652944159,False
24.475575575575576,0.668986756714471,False
24.525525525525524,0.613108607633336,False
24.575475475475475,0.555705773177431,False
24.625425425425426,0.496835041255621,False
24.675375375375374,0.436555371972159,False
24.725325325325326,0.374927845951352,False
24.775275275275273,0.312015609244644,False
24.825225225225225,0.247883814846138,False
24.875175175175173,0.182599560848147,False
24.925125125125124,0.116231825273433,False
24.975075075075075,0.0488513976264975,False
25.025025025025023,0.0194691927885642,True
25.074974974974975,0.0886557517305019,False
25.124924924924922,0.158632498005022,False
25.174874874874874,0.22932214450665,False
25.224824824824825,0.300645982248667,False
25.274774774774773,0.372523967306239,False
25.324724724724724,0.444874810592252,False
25.374674674674672,0.517616070379904,False
25.424624624624624,0.590664247480927,False
25.474574574574575,0.663934882982658,False
25.524524524524523,0.737342658442198,False
25.574474474474474,0.810801498430457,False
25.624424424424422,0.884224675313768,False
25.674374374374374,0.957524916155826,False
25.724324324324325,1.03061451161749,False
25.774274274274273,1.10340542672734,False
25.824224224224224,1.17580941339101,False
25.874174174174172,1.24773812450263,False
25.924124124124123,1.31910322951734,False
25.974074074074075,1.38981653133936,False
26.024024024024023,1.45979008437593,False
26.073973973973974,1.52893631360339,False
26.123923923923922,1.59716813448773,False
26.173873873873873,1.66439907359841,False
26.223823823823825,1.73054338975035,False
26.273773773773772,1.79551619550622,False
26.323723723723724,1.85923357886763,False
26.37367367367367,1.92161272498098,False
26.423623623623623,1.98257203768135,False
26.473573573573574,2.04203126069499,False
26.523523523523522,2.09991159831906,False
26.573473473473474,2.15613583539523,False
26.62342342342342,2.21062845639201,False
26.673373373373373,2.26331576340941,False
26.72332332332332,2.31412599291821,False
26.773273273273272,2.36298943104538,False
26.823223223223223,2.40983852721654,False
26.87317317317317,2.4546080059661,False
26.923123123123123,2.49723497672573,False
26.97307307307307,2.53765904140197,False
27.023023023023022,2.5758223995547,False
27.072972972972973,2.6116699509888,False
27.12292292292292,2.6451493955728,False
27.172872872872873,2.67621133009975,False
27.22282282282282,2.70480934200745,False
27.272772772772772,2.73090009977752,False
27.322722722722723,2.754443439835,False
27.37267267267267,2.77540244977346,False
27.422622622622622,2.79374354773346,False
27.47257257257257,2.80943655776579,False
27.52252252252252,2.82245478101495,False
27.572472472472473,2.83277506256227,False
27.62242242242242,2.84037785377271,False
27.672372372372372,2.84524726999417,False
27.72232232232232,2.8473711434634,False
27.77227227227227,2.84674107127786,False
27.822222222222223,2.84335245829887,False
27.87217217217217,2.83720455485743,False
27.922122122122122,2.8283004891405,False
27.97207207207207,2.81664729414218,False
28.02202202202202,2.80225592907142,False
28.07197197197197,2.78514129511491,False
28.12192192192192,2.76532224546166,False
28.171871871871872,2.74282158950345,False
28.22182182182182,2.71766609113355,False
28.27177177177177,2.68988646107427,False
28.32172172172172,2.65951734317293,False
28.37167167167167,2.62659729461416,False
28.42162162162162,2.59116876000596,False
28.47157157157157,2.553278039306,False
28.52152152152152,2.51297524956411,False
28.57147147147147,2.47031428046671,False
28.62142142142142,2.42535274367864,False
28.67137137137137,2.37815191598793,False
28.72132132132132,2.32877667626915,False
28.77127127127127,2.27729543629113,False
28.82122122122122,2.2237800654056,False
28.87117117117117,2.16830580916322,False
28.92112112112112,2.11095120191447,False
28.97107107107107,2.05179797346331,False
29.02102102102102,1.99093094985219,False
29.07097097097097,1.92843794836769,False
29.12092092092092,1.86440966686673,False
29.17087087087087,1.7989395675341,False
29.22082082082082,1.73212375519257,False
29.27077077077077,1.66406085029744,False
29.32072072072072,1.59485185675828,False
29.37067067067067,1.52460002474041,False
29.42062062062062,1.45341070860976,False
29.47057057057057,1.38139122019441,False
29.52052052052052,1.30865067754648,False
29.570470470470468,1.23529984939791,False
29.62042042042042,1.16145099551319,False
29.67037037037037,1.0872177031521,False
29.72032032032032,1.01271471986415,False
29.77027027027027,0.938057782845983,False
29.820220220220218,0.863363445101677,False
29.87017017017017,0.788748898654042,False
29.920120120120117,0.714331795063689,False
29.97007007007007,0.640230063520058,False
30.02002002002002,0.566561726776437,False
30.069969969969968,0.493444715207895,False
30.11991991991992,0.420996679277951,False
30.169869869869867,0.349334800706195,False
30.21981981981982,0.278575602634809,False
30.26976976976977,0.208834759097745,False
30.319719719719718,0.140226904101055,False
30.36966966966967,0.0728654406276732,False
30.419619619619617,0.00686234988398457,True
30.46956956956957,0.0576719988910034,False
30.51951951951952,0.120629037729763,False
30.569469469469468,0.181902188027191,False
30.61941941941942,0.241387047089785,False
30.669369369369367,0.298981572812993,False
30.719319319319318,0.354586266155932,False
30.76926926926927,0.408104351082099,False
30.819219219219217,0.459441951635222,False
30.86916916916917,0.508508265820061,False
30.919119119119117,0.555215735959483,False
30.969069069069068,0.599480215201268,False
31.01901901901902,0.641221129850618,False
31.068968968968967,0.68036163720779,False
31.11891891891892,0.716828778594083,False
31.168868868868866,0.750553627253931,False
31.218818818818818,0.781471430826092,False
31.268768768768766,0.809521748082576,False
31.318718718718717,0.834648579640468,False
31.36866866866867,0.856800492358701,False
31.418618618618616,0.875930737139564,False
31.468568568568568,0.891997359862897,False
31.518518518518515,0.904963305189777,False
31.568468468468467,0.914796512981996,False
31.61841841841842,0.921470007093549,False
31.668368368368366,0.924961976301076,False
31.718318318318317,0.925255847151279,False
31.768268268268265,0.922340348515094,False
31.818218218218217,0.916209567650685,False
31.868168168168168,0.906862997590077,False
31.918118118118116,0.894305575677574,False
31.968068068068067,0.878547713101888,False
32.01801801801801,0.859605315278176,False
32.06796796796797,0.83749979295089,False
32.117917917917914,0.812258063903538,False
32.16786786786787,0.783912545176909,False
32.21781781781782,0.752501135713437,False
32.267767767767765,0.718067189361472,False
32.31771771771771,0.680659478190086,False
32.36766766766767,0.640332146081829,False
32.417617617617616,0.597144652588215,False
32.46756756756756,0.551161707050047,False
32.51751751751752,0.50245319300263,False
32.567467467467466,0.451094082903654,False
32.617417417417414,0.397164343239569,False
32.66736736736737,0.340748830084693,False
32.71731731731732,0.281937175205379,False
32.767267267267265,0.220823662819923,False
32.81721721721721,0.157507097143507,False
32.86716716716717,0.0920906608655674,False
32.917117117117115,0.0246817647255454,True
32.96706706706706,0.0446081116289864,False
33.01701701701702,0.115663587299395,False
33.066966966966966,0.188365556088057,False
33.116916916916914,0.262591370507442,False
33.16686686686687,0.338215033590368,False
33.21681681681682,0.415107398228526,False
33.266766766766764,0.493136373749355,False
33.31671671671671,0.572167139424352,False
33.36666666666667,0.652062364585979,False
33.416616616616615,0.732682435014085,False
33.46656656656656,0.813885685237647,False
33.51651651651652,0.895528636382233,False
33.566466466466466,0.977466239179464,False
33.61641641641641,1.05955212174084,False
33.66636636636637,1.14163884168466,False
33.716316316316316,1.22357814219246,False
33.766266266266264,1.30522121155914,False
33.81621621621621,1.38641894578965,False
33.86616616616617,1.46702221378447,False
33.916116116116115,1.54688212464623,False
33.96606606606606,1.62585029663091,False
34.01601601601602,1.70377912725838,False
34.065965965965965,1.78052206408996,False
34.11591591591591,1.85593387567409,False
34.16586586586586,1.92987092215513,False
34.215815815815816,2.00219142503602,False
34.265765765765764,2.07275573558128,False
34.31571571571571,2.14142660134431,False
34.36566566566567,2.20806943030062,False
34.415615615615614,2.27255255206798,False
34.46556556556556,2.33474747569453,False
34.51551551551552,2.39452914349683,False
34.565465465465465,2.45177618043198,False
34.61541541541541,2.50637113849134,False
34.66536536536536,2.5582007356072,False
34.715315315315316,2.60715608856925,False
34.76526526526526,2.65313293945393,False
34.81521521521521,2.69603187507726,False
34.865165165165166,2.73575853898977,False
34.915115115115114,2.77222383554205,False
34.96506506506506,2.80534412555976,False
35.01501501501502,2.83504141317849,False
35.064964964964965,2.8612435234014,False
35.11491491491491,2.88388426995639,False
35.16486486486486,2.90290361304381,False
35.214814814814815,2.9182478065816,False
35.26476476476476,2.92986953457125,False
35.31471471471471,2.93772803622524,False
35.364664664664666,2.94178921951541,False
35.414614614614614,2.9420257628207,False
35.46456456456456,2.93841720437313,False
35.51451451451451,2.93095001922175,False
35.564464464464464,2.91961768345619,False
35.61441441441441,2.90442072545416,False
35.66436436436436,2.88536676394026,False
35.714314314314315,2.86247053266791,False
35.76426426426426,2.83575389156064,False
35.81421421421421,2.80524582417433,False
35.864164164164166,2.7709824213679,False
35.91411411411411,2.7330068510964,False
35.96406406406406,2.69136931426718,False
36.01401401401401,2.64612698662727,False
36.063963963963964,2.59734394667771,False
36.11391391391391,2.54509108963851,False
36.16386386386386,2.48944602751632,False
36.213813813813815,2.43049297535521,False
36.26376376376376,2.36832262377982,False
36.31371371371371,2.30303199796843,False
36.363663663663665,2.23472430322289,False
36.41361361361361,2.16350875733053,False
36.46356356356356,2.08950040994217,False
36.51351351351351,2.01281994921867,False
36.563463463463464,1.93359349602706,False
36.61341341341341,1.85195238599497,False
36.66336336336336,1.76803293976007,False
36.713313313313314,1.68197622177854,False
36.76326326326326,1.5939277880834,False
36.81321321321321,1.50403742340977,False
36.86316316316316,1.41245886813041,False
36.91311311311311,1.3193495354693,False
36.96306306306306,1.22487021948624,False
37.01301301301301,1.12918479434841,False
37.06296296296296,1.03245990542847,False
37.11291291291291,0.934864652790039,False
37.16286286286286,0.836570267642886,False
37.212812812812814,0.737749782370228,False
37.26276276276276,0.638577694749383,False
37.31271271271271,0.53922962700488,False
37.36266266266266,0.439881980350299,False
37.41261261261261,0.340711585690197,False
37.46256256256256,0.241895351168183,False
37.51251251251251,0.143609907259836,False
37.56246246246246,0.0460312501213605,True
37.61241241241241,0.0506656160852438,False
37.66236236236236,0.146307037160795,False
37.712312312312314,0.240721066393823,False
37.76226226226226,0.333737820898659,False
37.81221221221221,0.425189836019205,False
37.86216216216216,0.514912417047577,False
37.91211211211211,0.602743987505994,False
37.96206206206206,0.688526433240153,False
38.01201201201201,0.772105441574576,False
38.06196196196196,0.853330834783486,False
38.11191191191191,0.932056897136242,False
38.16186186186186,1.00814269478312,False
38.21181181181181,1.08145238775535,False
38.26176176176176,1.15185553336376,False
38.31171171171171,1.21922738029192,False
38.36166166166166,1.28344915269295,False
38.41161161161161,1.34440832361438,False
38.46156156156156,1.40199887709174,False
